0,0.5003469812630118,417,304,128,592
1,0.48438584316446914,386,312,120,623
2,0.5052047189451769,393,335,97,616
3,0.4899375433726579,398,308,124,611
4,0.49340735600277585,394,317,115,615
5,0.4996530187369882,408,312,120,601
6,0.49757113115891743,391,326,106,618
7,0.5093684941013186,426,308,124,583
8,0.4996530187369882,405,315,117,604
9,0.5072866065232478,432,299,133,577
10,0.5149201943095073,435,307,125,574
11,0.5239417071478141,418,337,95,591
12,0.5128383067314365,399,340,92,610
13,0.501734906315059,408,315,117,601
14,0.5239417071478141,433,322,110,576
15,0.5322692574600971,420,347,85,589
16,0.5163081193615545,410,334,98,599
17,0.49687716863289383,410,306,126,599
18,0.48438584316446914,399,299,133,610
19,0.4857737682165163,358,342,90,651
20,0.5239417071478141,410,345,87,599
21,0.5267175572519084,415,344,88,594
22,0.5253296321998612,437,320,112,572
23,0.4767522553782096,379,308,124,630
24,0.5079805690492714,395,337,95,614
25,0.5322692574600971,413,354,78,596
26,0.5294934073560028,408,355,77,601
27,0.5267175572519084,411,348,84,598
28,0.5232477446217905,413,341,91,596
29,0.5065926439972241,396,334,98,613
30,0.4871616932685635,380,322,110,629
31,0.4913254684247051,391,317,115,618
32,0.5114503816793893,399,338,94,610
33,0.5281054823039556,409,352,80,600
34,0.5308813324080499,410,355,77,599
35,0.5419847328244275,419,362,70,590
36,0.5454545454545454,424,362,70,585
37,0.5447605829285218,436,349,83,573
38,0.4899375433726579,387,319,113,622
39,0.5426786953504511,468,314,118,541
40,0.4996530187369882,401,319,113,608
41,0.5385149201943095,448,328,104,561
42,0.5343511450381679,426,344,88,583
43,0.5385149201943095,426,350,82,583
44,0.5350451075641915,416,355,77,593
45,0.5405968077723803,426,353,79,583
46,0.5447605829285218,449,336,96,560
47,0.5107564191533657,396,340,92,613
48,0.5024288688410826,403,321,111,606
49,0.5135322692574601,403,337,95,606
50,0.49479528105482307,384,329,103,625
51,0.5482303955586398,442,348,84,567
52,0.5225537820957669,406,347,85,603
53,0.5364330326162388,420,353,79,589
54,0.5523941707147814,447,349,83,562
55,0.5655794587092297,467,348,84,542
56,0.5482303955586398,436,354,78,573
57,0.5655794587092297,459,356,76,550
58,0.5468424705065926,448,340,92,561
59,0.5100624566273422,414,321,111,595
60,0.5378209576682859,453,322,110,556
61,0.5239417071478141,436,319,113,573
62,0.5170020818875781,418,327,105,591
63,0.5378209576682859,436,339,93,573
64,0.5697432338653713,477,344,88,532
65,0.5183900069396252,397,350,82,612
66,0.5385149201943095,421,355,77,588
67,0.553088133240805,447,350,82,562
68,0.5780707841776545,484,349,83,525
69,0.604441360166551,515,356,76,494
70,0.5815405968077724,478,360,72,531
71,0.5801526717557252,478,358,74,531
72,0.5732130464954892,470,356,76,539
73,0.5489243580846634,440,351,81,569
74,0.5503122831367107,438,355,77,571
75,0.5232477446217905,404,350,82,605
76,0.5468424705065926,454,334,98,555
77,0.556557945870923,468,334,98,541
78,0.5385149201943095,431,345,87,578
79,0.549618320610687,448,344,88,561
80,0.5308813324080499,414,351,81,595
81,0.5482303955586398,439,351,81,570
82,0.5322692574600971,415,352,80,594
83,0.5475364330326162,453,336,96,556
84,0.527411519777932,415,345,87,594
85,0.5315752949340735,422,344,88,587
86,0.5586398334489937,469,336,96,540
87,0.5170020818875781,394,351,81,615
88,0.553088133240805,451,346,86,558
89,0.5676613462873005,467,351,81,542
90,0.5593337959750173,443,363,69,566
91,0.5315752949340735,413,353,79,596
92,0.5614156835530881,459,350,82,550
93,0.5572519083969466,451,352,80,558
94,0.5614156835530881,467,342,90,542
95,0.5440666204024983,436,348,84,573
96,0.5399028452463567,427,351,81,582
97,0.5385149201943095,424,352,80,585
98,0.5489243580846634,444,347,85,565
99,0.5510062456627343,446,348,84,563
0,0.4906315058986815,478,229,203,531
1,0.5405968077723803,527,252,180,482
2,0.6210964607911172,703,192,240,306
3,0.6724496877168633,713,256,176,296
4,0.5933379597501734,565,290,142,444
5,0.6571825121443442,698,249,183,311
6,0.5399028452463567,524,254,178,485
7,0.655794587092297,729,216,216,280
8,0.4712005551700208,335,344,88,674
9,0.630117973629424,612,296,136,397
10,0.5454545454545454,514,272,160,495
11,0.5891741845940319,556,293,139,453
12,0.4594031922276197,369,293,139,640
13,0.5933379597501734,554,301,131,455
14,0.600971547536433,582,284,148,427
15,0.6419153365718251,658,267,165,351
16,0.5628036086051353,523,288,144,486
17,0.556557945870923,495,307,125,514
18,0.6037473976405274,633,237,195,376
19,0.5294934073560028,495,268,164,514
20,0.5322692574600971,479,288,144,530
21,0.5739070090215128,538,289,143,471
22,0.5517002081887578,462,333,99,547
23,0.5787647467036781,532,302,130,477
24,0.5135322692574601,401,339,93,608
25,0.666204024982651,722,238,194,287
26,0.508674531575295,504,229,203,505
27,0.5072866065232478,379,352,80,630
28,0.5045107564191533,414,313,119,595
29,0.5093684941013186,427,307,125,582
30,0.6266481609993061,625,278,154,384
31,0.6002775850104094,606,259,173,403
32,0.6495489243580846,661,275,157,348
33,0.5364330326162388,447,326,106,562
34,0.4913254684247051,376,332,100,633
35,0.6356696738376127,660,256,176,349
36,0.5287994448299792,445,317,115,564
37,0.4753643303261624,354,331,101,655
38,0.5968077723802915,572,288,144,437
39,0.6204024982650936,641,253,179,368
40,0.5329632199861207,428,340,92,581
41,0.4441360166551006,328,312,120,681
42,0.5919500346981263,540,313,119,469
43,0.4024982650936849,231,349,83,778
44,0.5975017349063151,586,275,157,423
45,0.582234559333796,618,221,211,391
46,0.5232477446217905,427,327,105,582
47,0.49687716863289383,402,314,118,607
48,0.37682165163081194,207,336,96,802
49,0.5232477446217905,499,255,177,510
50,0.5364330326162388,512,261,171,497
51,0.5447605829285218,493,292,140,516
52,0.6391394864677308,629,292,140,380
53,0.5170020818875781,499,246,186,510
54,0.5419847328244275,480,301,131,529
55,0.5780707841776545,501,332,100,508
56,0.6287300485773768,640,266,166,369
57,0.5537820957668286,481,317,115,528
58,0.5690492713393477,532,288,144,477
59,0.4732824427480916,359,323,109,650
60,0.5517002081887578,536,259,173,473
61,0.39902845246356694,200,375,57,809
62,0.4607911172796669,317,347,85,692
63,0.4600971547536433,307,356,76,702
64,0.527411519777932,436,324,108,573
