0,44.268629254829804
1,42.57589696412143
2,35.749770009199636
3,35.823367065317385
4,39.5768169273229
5,38.84084636614536
6,39.20883164673413
0,73.3961770096884
1,76.19795758051846
2,81.14689709347996
3,76.35506677140613
4,79.73291437549096
5,80.59701492537313
6,78.94736842105263
7,81.14689709347996
8,79.28777166797592
9,80.41372086933752
0,0.9713457823567289
1,0.9481648422408242
2,0.9819703799098519
3,0.9829362524146813
4,0.9829362524146813
5,0.9980682549903412
6,0.9987121699935608
7,0.9913071474565357
8,0.9964584674822924
9,0.995492594977463
