0,1.0,0,1728,0,2018
1,1.0,0,1728,0,2018
2,1.0,0,1728,0,2018
3,1.0,0,1728,0,2018
4,1.0,0,1728,0,2018
5,1.0,0,1728,0,2018
6,1.0,0,1728,0,2018
7,1.0,0,1728,0,2018
0,0.9567713610266801,28,2833,128,757
1,0.817629179331307,151,2421,540,634
0,0.7802989855846236,18,2905,56,767
1,0.7757608115323011,39,2867,94,746
2,0.7493326214628937,58,2749,212,727
3,0.7712226374799787,44,2845,116,741
4,0.7733582487987186,26,2871,90,759
5,0.7634810464495462,65,2795,166,720
6,0.7848371596369461,38,2902,59,747
7,0.7685531233315537,95,2784,177,690
8,0.7704217832354512,43,2843,118,742
9,0.7736252002135612,28,2870,91,757
10,0.7717565403096637,46,2845,116,739
0,0.6753870795515217,153,2377,584,632
1,0.7605445808862787,67,2782,179,718
2,0.7624132407901761,42,2814,147,743
3,0.7794981313400962,18,2902,59,767
4,0.7805659369994661,15,2909,52,770
5,0.7525360384410037,37,2782,179,748
6,0.7562733582487987,32,2801,160,753
7,0.785371062466631,6,2936,25,779
8,0.7736252002135612,22,2876,85,763
9,0.7712226374799787,66,2823,138,719
10,0.7851041110517886,52,2889,72,733
11,0.7616123865456487,83,2770,191,702
12,0.7738921516284036,43,2856,105,742
13,0.7794981313400962,25,2895,66,760
14,0.7840363053924185,19,2918,43,766
15,0.7736252002135612,50,2848,113,735
16,0.7677522690870262,72,2804,157,713
17,0.7781633742658836,36,2879,82,749
18,0.7512012813667912,80,2734,227,705
19,0.7477309129738388,58,2743,218,727
20,0.7658836091831287,48,2821,140,737
21,0.7613454351308062,45,2807,154,740
22,0.7359850507207688,111,2646,315,674
23,0.7592098238120663,70,2774,187,715
24,0.7613454351308062,68,2784,177,717
25,0.7637479978643886,47,2814,147,738
26,0.7714895888948211,43,2847,114,742
27,0.7279765082754939,50,2677,284,735
28,0.695408435664709,180,2425,536,605
29,0.6871329418045916,151,2423,538,634
30,0.6668446342765617,120,2378,583,665
31,0.702883075280299,129,2504,457,656
32,0.7365189535504538,70,2689,272,715
33,0.6884676988788041,84,2495,466,701
34,0.6404164442071543,147,2252,709,638
35,0.7266417512012814,117,2605,356,668
36,0.6972770955686065,151,2461,500,634
37,0.6372130272290443,229,2158,803,556
38,0.7183662573411639,116,2575,386,669
39,0.6807261078483716,172,2378,583,613
40,0.6919380672717566,164,2428,533,621
41,0.708756006406834,98,2557,404,687
42,0.7426588360918313,79,2703,258,706
43,0.6433529097704218,147,2263,698,638
44,0.6873998932194341,97,2478,483,688
45,0.6593699946609717,143,2327,634,642
46,0.6647090229578216,104,2386,575,681
47,0.696476241324079,154,2455,506,631
48,0.5971703150026695,236,2001,960,549
49,0.6073144687666845,189,2086,875,596
50,0.6243993593166044,193,2146,815,592
51,0.6633742658836091,158,2327,634,627
52,0.7162306460224239,103,2580,381,682
53,0.6769887880405766,154,2382,579,631
54,0.7026161238654565,162,2470,491,623
55,0.7213027229044314,112,2590,371,673
56,0.6978109983982915,123,2491,470,662
57,0.596903363587827,210,2026,935,575
58,0.703950880939669,120,2517,444,665
59,0.7463961558996263,82,2714,247,703
60,0.7202349172450614,64,2634,327,721
61,0.7239722370528564,136,2576,385,649
62,0.6919380672717566,142,2450,511,643
63,0.7132941804591564,117,2555,406,668
64,0.7207688200747464,66,2634,327,719
65,0.7375867592098239,51,2712,249,734
66,0.7197010144153764,109,2587,374,676
67,0.7498665242925787,121,2688,273,664
68,0.6956753870795516,167,2439,522,618
69,0.7266417512012814,162,2560,401,623
70,0.7191671115856914,135,2559,402,650
71,0.7237052856380138,173,2538,423,612
72,0.7461292044847838,92,2703,258,693
73,0.6972770955686065,131,2481,480,654
74,0.6930058729311266,199,2397,564,586
75,0.7437266417512013,91,2695,266,694
76,0.698077949813134,206,2409,552,579
77,0.6569674319273893,264,2197,764,521
78,0.6767218366257342,197,2338,623,588
79,0.6294714361986119,199,2159,802,586
80,0.6783235451147891,168,2373,588,617
81,0.7124933262146289,128,2541,420,657
82,0.6628403630539241,167,2316,645,618
83,0.6855312333155366,167,2401,560,618
84,0.6732514682327816,165,2357,604,620
85,0.7319807794981313,93,2649,312,692
86,0.7258408969567539,141,2578,383,644
87,0.7418579818473038,122,2657,304,663
88,0.7346502936465563,154,2598,363,631
89,0.6129204484783769,277,2019,942,508
90,0.694874532835024,205,2398,563,580
91,0.7466631073144687,110,2687,274,675
92,0.7415910304324613,127,2651,310,658
93,0.7167645488521089,149,2536,425,636
94,0.7455953016550988,121,2672,289,664
95,0.6727175654030967,221,2299,662,564
96,0.7447944474105713,70,2720,241,715
97,0.7402562733582488,93,2680,281,692
98,0.7189001601708489,115,2578,383,670
99,0.7191671115856914,153,2541,420,632
0,0.8785,960,797,172,71
1,0.8955,961,830,139,70
2,0.8955,976,815,154,55
3,0.901,981,821,148,50
4,0.9295,971,888,81,60
5,0.9425,968,917,52,63
6,0.9435,982,905,64,49
7,0.9525,983,922,47,48
8,0.9565,996,917,52,35
9,0.9545,998,911,58,33
10,0.9615,990,933,36,41
11,0.973,1000,946,23,31
12,0.9755,1007,944,25,24
13,0.9735,1013,934,35,18
14,0.975,1011,939,30,20
15,0.9845,1019,950,19,12
16,0.982,1016,948,21,15
17,0.979,1023,935,34,8
0,0.4825,100,865,121,914
1,0.488,45,931,55,969
2,0.4635,190,737,249,824
3,0.4675,21,914,72,993
4,0.4695,131,808,178,883
5,0.4635,366,561,425,648
0,0.479,29,929,57,985
1,0.4955,68,923,63,946
2,0.4685,82,855,131,932
3,0.47,129,811,175,885
4,0.4525,161,744,242,853
5,0.4465,188,705,281,826
6,0.443,201,685,301,813
7,0.453,121,785,201,893
8,0.467,138,796,190,876
9,0.464,182,746,240,832
10,0.4785,261,696,290,753
11,0.474,115,833,153,899
0,0.4925833333333333,1907,4004,1996,4093
1,0.506,1643,4429,1571,4357
2,0.5040833333333333,1570,4479,1521,4430
3,0.52325,1974,4305,1695,4026
4,0.4515,1915,3503,2497,4085
5,0.5109166666666667,1343,4788,1212,4657
6,0.4573333333333333,960,4528,1472,5040
7,0.50075,1363,4646,1354,4637
8,0.5338333333333334,1678,4728,1272,4322
9,0.48325,1231,4568,1432,4769
10,0.5096666666666667,1997,4119,1881,4003
11,0.5076666666666667,765,5327,673,5235
12,0.4800833333333333,1021,4740,1260,4979
13,0.5019166666666667,2394,3629,2371,3606
14,0.47591666666666665,895,4816,1184,5105
15,0.4821666666666667,1688,4098,1902,4312
16,0.45816666666666667,928,4570,1430,5072
17,0.45058333333333334,1490,3917,2083,4510
18,0.4176666666666667,746,4266,1734,5254
19,0.4335,1133,4069,1931,4867
20,0.44583333333333336,526,4824,1176,5474
21,0.44325,670,4649,1351,5330
22,0.44333333333333336,636,4684,1316,5364
23,0.4201666666666667,432,4610,1390,5568
24,0.44733333333333336,948,4420,1580,5052
25,0.4434166666666667,1238,4083,1917,4762
26,0.47533333333333333,1178,4526,1474,4822
27,0.5204166666666666,1893,4352,1648,4107
28,0.5379166666666667,2214,4241,1759,3786
29,0.48025,930,4833,1167,5070
30,0.5001666666666666,1484,4518,1482,4516
31,0.4891666666666667,1914,3956,2044,4086
32,0.47875,989,4756,1244,5011
33,0.459,1933,3575,2425,4067
34,0.46575,1371,4218,1782,4629
35,0.46858333333333335,1771,3852,2148,4229
36,0.47758333333333336,1480,4251,1749,4520
37,0.46708333333333335,1271,4334,1666,4729
38,0.466,2057,3535,2465,3943
39,0.49766666666666665,1806,4166,1834,4194
40,0.47841666666666666,1245,4496,1504,4755
41,0.47075,683,4966,1034,5317
42,0.4866666666666667,1882,3958,2042,4118
43,0.48341666666666666,1572,4229,1771,4428
44,0.47891666666666666,1691,4056,1944,4309
45,0.5041666666666667,1445,4605,1395,4555
46,0.49425,1374,4557,1443,4626
47,0.48333333333333334,605,5195,805,5395
48,0.45158333333333334,887,4532,1468,5113
49,0.4850833333333333,998,4823,1177,5002
50,0.46191666666666664,997,4546,1454,5003
51,0.4514166666666667,786,4631,1369,5214
52,0.4525,872,4558,1442,5128
53,0.46608333333333335,1534,4059,1941,4466
54,0.46458333333333335,1519,4056,1944,4481
55,0.49,1245,4635,1365,4755
56,0.47875,1091,4654,1346,4909
57,0.4735,1362,4320,1680,4638
58,0.48641666666666666,1238,4599,1401,4762
59,0.44733333333333336,1053,4315,1685,4947
60,0.4805833333333333,1076,4691,1309,4924
61,0.483,1602,4194,1806,4398
62,0.47058333333333335,1066,4581,1419,4934
63,0.4741666666666667,847,4843,1157,5153
64,0.50925,1793,4318,1682,4207
65,0.50575,2085,3984,2016,3915
66,0.47541666666666665,1276,4429,1571,4724
67,0.4558333333333333,766,4704,1296,5234
68,0.47091666666666665,606,5045,955,5394
69,0.4565,1029,4449,1551,4971
70,0.47008333333333335,2093,3548,2452,3907
71,0.46266666666666667,573,4979,1021,5427
72,0.4256666666666667,539,4569,1431,5461
73,0.5096666666666667,1388,4728,1272,4612
74,0.5195,1625,4609,1391,4375
75,0.4685,1701,3921,2079,4299
76,0.46108333333333335,525,5008,992,5475
77,0.48041666666666666,485,5280,720,5515
78,0.48941666666666667,1227,4646,1354,4773
79,0.47258333333333336,532,5139,861,5468
80,0.49633333333333335,644,5312,688,5356
81,0.49975,1090,4907,1093,4910
82,0.4731666666666667,1106,4572,1428,4894
83,0.5278333333333334,2261,4073,1927,3739
84,0.518,1664,4552,1448,4336
85,0.4555,1297,4169,1831,4703
86,0.4960833333333333,1084,4869,1131,4916
87,0.462,1291,4253,1747,4709
88,0.44966666666666666,1190,4206,1794,4810
89,0.5238333333333334,2194,4092,1908,3806
90,0.42816666666666664,1518,3620,2380,4482
91,0.47125,404,5251,749,5596
92,0.4633333333333333,551,5009,991,5449
93,0.4539166666666667,795,4652,1348,5205
94,0.499,1931,4057,1943,4069
95,0.45508333333333334,767,4694,1306,5233
96,0.4665,603,4995,1005,5397
97,0.4995833333333333,1295,4700,1300,4705
98,0.44125,1472,3823,2177,4528
99,0.44708333333333333,1252,4113,1887,4748
